graph_id,n_nodes,n_edges,neato_xing,diff_gd_xing,rl_xing
6327,51,70,21,14,14
6328,43,50,8,2,2
6329,44,58,16,7,6
6330,39,52,9,8,7
6331,42,65,29,11,11
6332,47,62,20,9,9
6333,42,54,4,3,3
6334,84,103,40,20,19
6335,39,54,19,11,10
6336,43,54,11,10,9
6337,39,44,3,1,1
6338,56,69,14,8,7
6339,47,64,25,14,14
6340,37,44,6,2,2
6341,39,51,17,7,5
6342,37,42,5,2,2
6343,43,55,13,6,6
6344,47,63,32,17,15
6345,43,57,17,9,8
6346,43,62,23,10,9
6347,46,66,25,16,11
6348,43,56,20,8,8
6349,56,74,30,16,15
6350,56,74,30,15,15
6351,79,108,65,36,29
6352,44,60,21,12,12
6353,100,50,0,0,0
6354,41,56,27,21,19
6355,41,60,26,18,17
6356,37,43,2,0,0
6357,46,59,16,7,7
6358,42,61,26,19,16
6359,43,59,18,16,14
6360,40,57,22,14,12
6361,41,60,24,16,15
6362,44,53,9,5,4
6363,48,62,11,3,3
6364,45,59,14,9,8
6365,34,38,2,0,0
6366,41,51,11,8,8
6367,45,72,56,27,22
6368,45,65,29,13,11
6369,56,84,46,30,27
6370,51,79,54,38,35
6371,41,55,21,17,17
6372,43,59,28,20,13
6373,49,56,11,10,7
6374,39,51,11,6,6
6375,52,79,58,37,33
6376,48,62,14,8,6
6377,42,63,23,12,10
6378,44,62,24,17,15
6379,39,50,9,4,3
6380,39,46,5,4,4
6381,42,50,7,2,2
6382,40,52,21,9,7
6383,49,74,58,33,31
6384,47,72,52,34,33
6385,49,70,26,20,16
6386,52,79,58,36,33
6387,44,60,19,11,7
6388,34,46,7,4,3
6389,84,97,21,11,9
6390,48,66,43,20,16
6391,43,62,24,16,15
6392,40,57,19,7,7
6393,43,62,34,20,20
6394,67,85,28,17,16
6395,57,73,26,14,14
6396,45,65,37,17,17
6397,44,56,16,5,4
6398,41,53,12,4,4
6399,55,79,35,22,18
6400,45,58,14,6,6
6401,45,67,37,21,18
6402,39,50,9,4,3
6403,41,56,12,6,5
6404,55,69,16,8,7
6405,55,69,16,9,8
6406,43,57,14,7,5
6407,47,61,15,8,8
6408,47,57,16,4,4
6409,40,53,22,11,8
6410,50,69,20,12,11
6411,45,59,20,14,12
6412,65,82,24,15,13
6413,62,95,69,41,38
6414,84,99,26,19,17
6415,55,59,2,0,0
6416,38,57,23,10,10
6417,39,47,8,3,3
6418,89,130,122,67,51
6419,45,59,17,12,9
6420,39,57,28,16,16
6421,44,54,13,5,5
6422,89,113,66,48,37
6423,57,77,34,23,21
6424,78,96,31,21,16
6425,78,96,31,21,15
6426,48,60,10,7,7
6427,44,62,28,10,9
6428,51,67,9,5,3
6429,41,64,40,31,27
6430,71,81,20,11,9
6431,41,51,6,5,5
6432,44,54,2,1,1
6433,48,64,17,10,10
6434,78,97,26,14,13
6435,36,50,18,7,6
6436,74,95,45,23,21
6437,47,70,43,31,24
6438,45,58,4,2,2
6439,41,54,13,5,5
6440,49,64,14,10,8
6441,41,54,12,9,9
6442,45,55,12,7,7
6443,46,62,22,18,16
6444,64,82,36,25,24
6445,49,63,14,7,7
6446,57,68,7,5,5
6447,87,124,115,58,53
6448,80,93,19,10,5
6449,51,65,28,6,6
6450,37,46,7,4,4
6451,47,67,28,13,11
6452,58,79,27,22,21
6453,49,56,0,0,0
6454,60,78,14,11,11
6455,39,51,18,8,7
6456,58,84,47,35,33
6457,58,84,47,34,32
6458,40,57,31,15,11
6459,57,72,44,22,20
6460,40,56,16,9,9
6461,48,58,6,3,3
6462,46,56,7,3,3
6463,84,106,44,25,22
6464,42,57,15,5,5
6465,39,46,6,3,3
6466,51,64,15,5,5
6467,38,43,2,1,1
6468,83,110,60,42,33
6469,47,70,46,25,23
6470,45,66,36,22,21
6471,46,61,22,10,7
6472,40,57,22,11,9
6473,39,49,14,4,4
6474,46,59,13,6,5
6475,51,66,14,10,9
6476,39,50,13,7,6
6477,37,43,6,2,2
6478,38,51,11,6,3
6479,38,51,12,11,9
6480,38,50,7,7,6
6481,38,46,6,2,2
6482,87,115,47,35,31
6483,60,83,47,20,16
6484,45,50,3,1,1
6485,40,51,12,4,4
6486,75,107,56,38,31
6487,53,62,8,3,3
6488,49,63,13,9,7
6489,48,66,19,16,15
6490,57,78,43,27,23
6491,51,57,4,1,1
6492,38,50,12,6,5
6493,39,50,9,7,6
6494,62,81,29,22,21
6495,39,56,21,15,14
6496,52,75,49,26,20
6497,46,62,15,8,7
6498,40,52,18,10,9
6499,46,68,31,23,23
6500,55,75,42,30,25
6501,40,50,18,4,4
6502,77,95,31,10,8
6503,59,73,15,7,6
6504,56,65,10,7,4
6505,80,106,70,51,48
6506,80,106,70,49,44
6507,59,80,21,16,15
6508,62,70,10,5,5
6509,38,52,16,5,4
6510,49,59,3,3,3
6511,46,56,8,4,3
6512,46,56,13,9,8
6513,47,56,9,6,5
6514,39,55,40,21,16
6515,47,62,20,10,8
6516,35,46,16,12,10
6517,35,49,9,6,6
6518,85,107,47,18,16
6519,56,74,32,18,17
6520,84,110,48,38,33
6521,59,84,56,28,26
6522,59,91,88,57,53
6523,47,65,25,18,17
6524,45,59,23,11,11
6525,45,51,2,1,1
6526,51,65,12,6,5
6527,69,98,78,43,35
6528,72,87,22,15,14
6529,54,67,17,11,10
6530,41,54,12,5,4
6531,38,51,12,8,6
6532,83,115,92,55,53
6533,83,115,92,53,47
6534,48,58,14,9,8
6535,49,65,18,12,9
6536,93,116,34,23,19
6537,46,52,4,2,2
6538,81,99,36,24,19
6539,47,65,26,18,17
6540,56,79,38,19,18
6541,39,54,17,11,10
6542,79,99,21,15,14
6543,37,53,21,9,9
6544,48,61,15,10,8
6545,71,90,38,29,28
6546,56,70,12,8,7
6547,38,64,46,30,28
6548,46,59,15,9,9
6549,45,58,13,6,6
6550,83,118,105,73,53
6551,49,66,20,10,7
6552,45,54,3,1,0
6553,46,66,46,20,16
6554,48,70,34,21,18
6555,50,63,16,11,8
6556,60,88,59,34,30
6557,45,58,9,6,5
6558,67,88,32,14,14
6559,38,47,1,0,0
6560,37,42,3,1,1
6561,48,68,26,14,11
6562,98,138,106,70,61
6563,44,61,25,15,14
6564,42,58,12,5,4
6565,59,73,15,12,12
6566,57,79,21,10,8
6567,60,85,47,34,32
6568,56,69,15,7,6
6569,45,58,17,8,8
6570,65,93,52,28,24
6571,45,67,48,17,17
6572,38,43,2,1,1
6573,77,92,31,17,16
6574,47,62,20,12,10
6575,68,100,82,48,42
6576,49,58,7,3,3
6577,38,49,4,2,2
6578,38,53,18,10,5
6579,38,49,8,7,5
6580,51,67,23,13,11
6581,61,92,74,52,46
6582,49,62,14,10,10
6583,61,84,21,14,12
6584,61,84,21,13,11
6585,97,132,86,52,50
6586,48,69,27,11,11
6587,45,53,7,2,2
6588,49,64,10,8,8
6589,37,47,12,8,6
6590,38,49,4,2,2
6591,55,76,26,16,15
6592,55,76,26,18,16
6593,38,48,13,8,8
6594,50,77,49,27,24
6595,38,53,20,14,12
6596,38,45,4,1,1
6597,49,71,26,15,11
6598,71,104,85,51,44
6599,36,47,10,6,6
6600,47,68,40,14,12
6601,46,66,21,13,11
6602,76,106,70,42,41
6603,49,84,77,44,41
6604,38,44,4,2,1
6605,46,57,8,5,5
6606,70,92,67,26,25
6607,51,61,9,7,6
6608,53,76,46,27,25
6609,54,66,15,8,8
6610,45,63,29,17,17
6611,37,54,34,18,15
6612,59,83,39,23,22
6613,59,83,39,22,21
6614,74,95,32,22,20
6615,46,63,25,16,13
6616,45,63,36,12,9
6617,84,117,95,49,44
6618,82,101,38,28,27
6619,48,57,9,8,8
6620,56,71,24,11,9
6621,60,78,29,17,12
6622,68,77,6,4,3
6623,59,73,21,14,7
6624,59,73,21,10,7
6625,99,139,129,75,69
6626,54,65,9,6,4
6627,57,84,44,26,25
6628,46,63,16,12,11
6629,37,45,7,4,4
6630,56,68,13,7,7
6631,46,55,12,8,7
6632,46,60,15,12,11
6633,53,77,38,22,22
6634,47,52,5,2,2
6635,56,74,16,9,9
6636,56,74,16,10,9
6637,59,73,16,9,9
6638,48,60,7,4,4
6639,48,60,13,6,6
6640,79,103,58,36,33
6641,40,54,13,10,10
6642,35,42,6,2,2
6643,34,45,6,2,2
6644,38,51,7,3,3
6645,47,77,78,58,49
6646,77,104,73,31,26
6647,97,127,63,49,45
6648,56,74,22,11,10
6649,56,74,22,11,10
6650,54,67,5,4,4
6651,54,67,5,4,4
6652,54,74,28,15,14
6653,49,64,16,13,11
6654,87,117,77,48,43
6655,38,53,20,6,3
6656,38,46,0,0,0
6657,59,79,40,19,18
6658,59,79,40,21,19
6659,36,54,29,18,18
6660,98,134,97,58,53
6661,55,72,18,11,10
6662,46,64,35,13,12
6663,39,46,6,0,0
6664,47,63,11,9,8
6665,46,59,15,7,6
6666,37,45,5,1,1
6667,77,109,93,50,44
6668,49,61,8,5,5
6669,64,84,37,22,19
6670,84,121,77,51,49
6671,36,48,8,5,5
6672,48,64,15,6,5
6673,57,77,31,17,17
6674,46,62,19,6,3
6675,44,58,19,14,13
6676,68,84,21,11,9
6677,37,43,1,0,0
6678,46,55,1,0,0
6679,82,107,58,36,33
6680,60,80,31,11,8
6681,75,106,90,60,53
6682,63,78,8,6,6
6683,58,69,10,6,5
6684,56,76,20,11,9
6685,47,63,13,7,5
6686,42,54,16,9,8
6687,51,72,31,15,13
6688,46,65,26,16,14
6689,48,57,7,5,4
6690,58,70,12,6,6
6691,47,67,31,15,14
6692,46,66,35,25,23
6693,58,67,9,4,3
6694,89,103,22,9,5
6695,59,79,34,23,21
6696,47,66,50,20,18
6697,42,55,15,11,11
6698,37,54,17,9,8
6699,46,69,44,29,18
6700,75,99,41,18,17
6701,47,74,50,27,27
6702,52,73,31,15,12
6703,52,73,31,18,17
6704,47,60,10,6,5
6705,51,60,7,2,2
6706,52,67,15,7,7
6707,49,64,12,7,5
6708,49,62,12,11,10
6709,47,55,9,5,3
6710,73,94,30,22,20
6711,81,98,27,20,19
6712,37,39,0,0,0
6713,48,67,25,11,7
6714,72,95,39,22,21
6715,52,72,35,18,17
6716,46,61,12,7,6
6717,38,47,6,3,1
6718,59,74,10,3,3
6719,42,59,18,10,4
6720,79,102,42,27,22
6721,56,77,35,26,24
6722,58,69,10,8,8
6723,46,64,30,15,15
6724,46,66,33,21,21
6725,86,106,50,28,25
6726,47,57,10,5,5
6727,38,49,5,2,2
6728,60,76,27,15,12
6729,38,51,15,10,9
6730,38,54,12,7,6
6731,51,67,25,14,13
6732,54,69,19,11,10
6733,57,68,6,4,4
6734,38,41,2,1,1
6735,65,88,46,29,25
6736,38,53,14,13,10
6737,49,63,19,12,10
6738,47,68,42,18,13
6739,46,66,33,19,18
6740,50,66,16,7,6
6741,55,80,51,34,28
6742,77,104,48,29,26
6743,82,104,48,31,27
6744,46,61,8,6,5
6745,35,53,34,17,16
6746,38,47,9,6,5
6747,51,65,19,6,4
6748,38,50,17,9,6
6749,86,103,19,12,9
6750,49,79,51,29,26
6751,72,92,20,16,15
6752,39,51,8,6,6
6753,62,89,57,37,36
6754,50,63,10,3,3
6755,48,58,10,5,4
6756,38,53,18,5,5
6757,58,86,52,37,31
6758,46,66,32,21,21
6759,52,61,6,4,2
6760,54,68,10,5,4
6761,78,105,64,37,32
6762,34,44,7,4,3
6763,40,60,26,15,15
6764,94,118,49,27,25
6765,68,82,21,15,13
6766,85,111,44,32,31
6767,53,73,30,16,16
6768,50,62,17,10,7
6769,61,83,41,21,18
6770,46,60,12,6,6
6771,46,55,12,4,4
6772,75,103,51,38,29
6773,53,71,24,14,13
6774,48,62,19,13,11
6775,50,63,21,9,7
6776,46,69,49,35,34
6777,65,81,25,16,13
6778,37,45,11,2,2
6779,77,99,38,25,21
6780,50,70,36,23,20
6781,47,66,23,16,14
6782,46,68,26,12,8
6783,38,45,5,3,3
6784,55,72,23,10,10
6785,37,53,12,6,6
6786,45,68,43,20,16
6787,47,57,10,6,6
6788,55,60,6,2,2
6789,55,60,6,2,2
6790,46,74,53,38,35
6791,59,76,26,13,12
6792,59,76,26,18,16
6793,67,100,66,49,45
6794,48,69,47,28,20
6795,38,48,11,5,5
6796,37,49,8,5,4
6797,39,57,16,14,11
6798,37,50,13,3,2
6799,36,42,4,1,1
6800,53,69,34,21,19
6801,55,78,35,25,22
6802,74,99,51,28,25
6803,61,87,38,13,12
6804,48,59,21,10,9
6805,62,75,16,6,5
6806,83,109,60,44,39
6807,38,50,17,5,5
6808,39,45,4,3,2
6809,46,71,44,29,27
6810,82,101,32,29,21
6811,36,44,5,1,1
6812,37,50,11,6,6
6813,84,120,120,73,72
6814,47,64,21,19,17
6815,84,108,67,35,30
6816,84,108,67,35,29
6817,94,133,129,82,67
6818,57,76,22,13,12
6819,42,61,30,14,11
6820,46,55,4,1,0
6821,47,68,36,26,25
6822,47,56,3,3,3
6823,47,61,14,7,6
6824,38,49,9,4,3
6825,35,44,8,3,3
6826,36,43,3,3,3
6827,53,69,20,13,8
6828,47,81,89,59,50
6829,67,89,52,34,31
6830,43,57,17,11,9
6831,47,65,17,9,8
6832,38,45,5,3,2
6833,48,69,27,16,16
6834,46,67,39,20,16
6835,36,41,4,2,2
6836,72,95,54,27,23
6837,54,70,21,8,8
6838,50,60,10,8,8
6839,47,53,4,3,3
6840,58,73,15,7,7
6841,43,56,23,14,13
6842,57,74,16,11,10
6843,43,58,23,17,15
6844,41,53,13,8,8
6845,40,49,8,6,4
6846,51,71,29,12,12
6847,37,47,8,4,2
6848,39,52,7,5,4
6849,82,104,32,26,21
6850,45,62,15,11,9
6851,49,64,22,13,13
6852,44,61,19,8,8
6853,41,50,7,6,6
6854,49,63,15,7,3
6855,45,54,12,6,5
6856,46,65,39,19,15
6857,41,54,12,5,5
6858,43,61,34,20,14
6859,69,87,36,16,13
6860,44,60,18,13,13
6861,40,47,4,2,2
6862,47,64,25,14,12
6863,40,59,32,15,14
6864,55,75,18,13,12
6865,42,52,10,7,6
6866,44,59,13,8,7
6867,45,73,73,31,30
6868,80,111,78,55,55
6869,43,57,14,9,8
6870,44,64,27,12,12
6871,54,76,32,21,21
6872,54,76,32,21,21
6873,40,54,18,9,7
6874,42,62,32,11,8
6875,54,67,15,10,9
6876,41,50,4,2,2
6877,85,120,90,59,57
6878,43,48,4,4,3
6879,41,51,12,5,4
6880,44,58,9,6,6
6881,40,55,17,13,12
6882,65,72,4,1,1
6883,43,54,19,6,6
6884,39,51,15,6,4
6885,44,56,8,6,5
6886,43,62,38,23,20
6887,39,51,9,5,4
6888,40,44,5,1,1
6889,38,50,6,6,6
6890,71,107,99,67,62
6891,39,51,16,5,4
6892,39,57,26,15,14
6893,51,68,18,9,8
6894,51,68,18,8,7
6895,37,54,19,14,13
6896,82,105,40,27,26
6897,35,47,12,6,4
6898,61,72,20,14,12
6899,40,47,2,1,1
6900,39,53,14,7,6
6901,43,55,21,13,9
6902,44,57,15,10,10
6903,82,102,46,30,27
6904,49,63,19,10,8
6905,37,48,9,5,5
6906,45,66,42,18,18
6907,38,50,15,4,4
6908,43,48,5,3,3
6909,67,77,20,9,9
6910,41,55,22,15,15
6911,44,59,24,12,11
6912,37,46,4,3,2
6913,44,56,12,8,8
6914,59,86,63,35,33
6915,44,58,20,9,9
6916,42,52,3,3,3
6917,37,42,5,3,3
6918,36,40,0,0,0
6919,39,57,20,17,16
6920,40,57,18,7,6
6921,43,55,15,6,6
6922,40,47,2,0,0
6923,39,48,8,6,6
6924,48,63,11,5,4
6925,44,62,22,9,8
6926,42,50,4,2,2
6927,50,69,22,15,8
6928,43,56,20,7,6
6929,40,56,14,7,7
6930,39,58,32,19,18
6931,38,51,11,2,2
6932,64,88,44,27,25
6933,47,61,18,9,9
6934,41,51,9,6,6
6935,45,64,19,12,11
6936,43,52,9,6,5
6937,34,41,5,3,2
6938,44,61,23,15,10
6939,38,51,16,6,6
6940,42,60,19,11,10
6941,63,82,24,16,13
6942,46,64,25,17,16
6943,82,116,82,60,49
6944,47,60,17,8,7
6945,44,60,17,10,10
6946,42,58,27,14,13
6947,44,55,14,9,9
6948,38,44,3,1,1
6949,43,50,3,1,1
6950,49,64,15,10,10
6951,41,54,11,6,6
6952,39,41,0,0,0
6953,73,102,62,40,35
6954,75,91,20,13,11
6955,40,52,15,4,4
6956,39,58,29,14,12
6957,39,54,20,13,10
6958,76,107,60,40,33
6959,37,55,25,17,17
6960,44,61,14,7,4
6961,46,52,2,2,2
6962,40,53,11,7,7
6963,45,58,20,10,8
6964,83,103,31,21,21
6965,83,103,31,21,21
6966,45,65,33,19,17
6967,69,87,34,16,15
6968,44,67,32,23,22
6969,59,79,29,21,11
6970,44,53,11,7,7
6971,81,108,48,29,25
6972,40,51,4,3,3
6973,41,58,28,13,12
6974,39,51,14,6,6
6975,105,137,72,51,44
6976,40,55,16,10,8
6977,74,101,78,39,35
6978,43,70,73,43,36
6979,47,64,17,8,7
6980,59,79,29,21,16
6981,54,74,28,19,18
6982,85,108,33,20,19
6983,85,108,33,21,20
6984,39,52,13,9,8
6985,41,49,5,5,5
6986,46,63,17,10,6
6987,39,46,2,1,1
6988,47,62,16,12,10
6989,42,56,20,9,9
6990,46,56,10,5,3
6991,44,59,27,16,15
6992,45,60,17,13,12
6993,40,53,12,9,8
6994,46,64,24,12,11
6995,75,94,36,18,15
6996,38,51,11,9,9
6997,69,88,31,16,15
6998,44,59,21,11,10
6999,94,121,48,31,24
7000,40,50,12,8,6
7001,40,51,2,1,1
7002,38,48,10,6,6
7003,56,73,22,11,9
7004,43,49,1,1,1
7005,42,57,20,13,13
7006,43,56,15,9,6
7007,41,55,14,8,7
7008,37,50,21,10,9
7009,37,47,4,4,4
7010,49,67,22,16,14
7011,64,80,22,11,8
7012,42,59,23,18,18
7013,44,54,6,2,2
7014,47,63,27,17,15
7015,45,53,5,2,2
7016,58,74,20,11,11
7017,45,66,40,19,18
7018,45,67,49,22,21
7019,62,90,77,41,37
7020,43,61,28,17,17
7021,71,89,34,18,14
7022,58,80,36,21,17
7023,45,56,15,8,7
7024,45,50,4,3,3
7025,47,64,28,14,13
7026,42,55,23,7,6
7027,76,100,38,22,21
7028,37,48,7,4,3
7029,39,51,15,8,8
7030,46,61,16,12,9
7031,43,63,31,15,15
7032,41,53,14,5,4
7033,41,48,4,4,3
7034,39,48,5,1,1
7035,37,55,29,11,10
7036,55,72,34,14,10
7037,45,63,16,10,9
7038,84,113,78,41,34
7039,45,63,21,16,14
7040,43,52,8,5,4
7041,44,52,4,3,3
7042,57,79,38,25,21
7043,96,126,56,36,27
7044,41,59,22,15,14
7045,45,66,39,20,16
7046,48,54,2,1,0
7047,43,55,5,2,2
7048,57,74,28,14,14
7049,42,54,16,10,8
7050,40,51,16,7,7
7051,42,53,11,7,6
7052,59,73,20,14,13
7053,55,73,26,15,15
7054,55,79,35,16,16
7055,55,79,35,19,16
7056,41,51,11,2,2
7057,50,74,46,28,23
7058,76,96,55,38,31
7059,46,53,3,3,3
7060,42,63,36,22,19
7061,53,74,27,18,14
7062,53,74,27,16,14
7063,44,52,9,5,5
7064,44,59,11,7,5
7065,37,46,7,2,0
7066,53,77,26,18,17
7067,44,55,12,7,6
7068,49,69,38,19,17
7069,83,106,46,23,21
7070,59,82,33,20,17
7071,39,56,12,6,5
7072,43,53,10,7,7
7073,43,51,5,0,0
7074,41,50,6,2,2
7075,45,63,28,11,11
7076,44,54,10,5,3
7077,53,73,45,17,14
7078,38,47,10,4,4
7079,41,58,23,12,12
7080,41,62,33,23,19
7081,38,59,30,21,21
7082,53,65,15,7,5
7083,91,112,50,37,32
7084,47,65,21,17,15
7085,39,57,14,8,8
7086,47,58,15,7,7
7087,37,44,3,2,2
7088,43,57,21,13,12
7089,59,82,34,28,27
7090,54,72,29,18,17
7091,44,56,10,8,8
7092,37,47,5,3,1
7093,36,49,12,5,5
7094,44,61,20,14,13
7095,53,68,14,9,8
7096,45,61,17,12,12
7097,42,56,12,7,7
7098,41,59,43,16,16
7099,45,56,10,7,7
7100,86,120,117,75,72
7101,86,120,117,70,68
7102,49,65,13,8,7
7103,39,53,21,9,6
7104,41,56,13,10,9
7105,48,58,7,4,4
7106,44,61,26,16,16
7107,42,54,8,5,4
7108,86,106,34,25,24
7109,87,112,55,39,39
7110,40,52,17,9,8
7111,40,51,8,5,4
7112,47,61,8,5,5
7113,57,81,33,17,17
7114,40,49,10,3,2
7115,52,64,12,7,5
7116,43,53,7,3,3
7117,42,55,15,11,10
7118,45,65,32,23,21
7119,42,46,2,2,2
7120,84,111,77,35,33
7121,40,50,13,5,5
7122,54,76,53,27,25
7123,45,63,24,10,10
7124,41,59,15,12,11
7125,42,52,5,3,3
7126,88,118,68,28,24
7127,54,78,49,33,29
7128,48,60,12,9,9
7129,41,55,13,6,6
7130,90,125,105,70,67
7131,43,56,19,8,5
7132,87,112,56,44,37
7133,35,38,1,0,0
7134,39,50,13,5,5
7135,48,68,39,21,18
7136,55,73,19,16,14
7137,41,59,36,18,18
7138,42,53,11,4,3
7139,43,57,24,14,14
7140,41,53,11,7,6
7141,42,53,10,4,4
7142,47,56,3,3,3
7143,43,54,13,7,6
7144,42,53,5,2,1
7145,56,70,16,11,9
7146,42,54,10,3,2
7147,47,62,22,11,9
7148,39,50,7,6,6
7149,74,93,23,16,16
7150,41,52,10,8,6
7151,85,120,99,63,52
7152,57,78,35,21,16
7153,85,120,99,62,56
7154,60,70,9,5,5
7155,60,70,9,5,5
7156,67,86,31,13,11
7157,43,53,6,6,6
7158,39,54,24,9,9
7159,54,66,14,8,5
7160,54,66,14,7,4
7161,37,42,4,2,2
7162,44,59,12,9,8
7163,44,56,9,3,3
7164,56,68,13,5,5
7165,40,55,23,19,17
7166,52,69,21,12,12
7167,87,126,120,93,84
7168,39,56,28,17,10
7169,44,56,17,10,9
7170,43,58,25,11,10
7171,44,70,40,23,23
7172,40,54,17,10,10
7173,78,95,35,21,19
7174,74,96,38,25,23
7175,46,67,40,25,21
7176,49,59,9,5,5
7177,69,88,37,24,18
7178,37,53,14,10,10
7179,56,81,43,17,17
7180,40,52,8,6,6
7181,52,81,65,35,31
7182,39,55,17,11,10
7183,53,80,41,25,24
7184,39,54,18,9,4
7185,55,60,3,3,3
7186,52,68,24,8,6
7187,38,52,15,8,7
7188,44,62,17,5,5
7189,52,71,17,10,9
7190,52,71,17,10,9
7191,41,54,15,5,5
7192,45,59,22,12,11
7193,43,64,32,22,20
7194,53,69,24,16,15
7195,42,51,16,8,6
7196,45,65,22,13,13
7197,52,68,24,7,7
7198,37,50,16,5,4
7199,56,79,22,16,14
7200,42,58,21,10,9
7201,47,62,14,8,8
7202,42,58,19,14,11
7203,57,85,59,34,34
7204,41,54,17,6,6
7205,39,49,3,1,1
7206,43,50,7,3,2
7207,55,77,39,20,19
7208,43,48,4,3,3
7209,40,56,19,6,4
7210,43,67,32,18,18
7211,37,47,10,3,3
7212,42,53,13,6,6
7213,73,101,65,30,24
7214,43,55,20,11,10
7215,44,54,6,5,3
7216,47,77,67,41,33
7217,44,53,10,5,5
7218,46,54,5,3,3
7219,45,59,10,6,5
7220,42,57,27,12,12
7221,99,141,107,83,72
7222,40,54,13,6,6
7223,110,134,61,37,33
7224,41,58,11,5,4
7225,37,49,16,7,7
7226,38,53,14,9,8
7227,38,54,14,11,11
7228,41,67,38,26,23
7229,43,49,4,3,3
7230,61,95,96,56,50
7231,51,62,5,5,5
7232,38,53,12,6,6
7233,37,49,7,4,2
7234,46,63,22,9,8
7235,38,45,6,4,4
7236,47,70,41,23,23
7237,44,56,12,6,6
7238,65,82,27,18,17
7239,60,87,66,33,31
7240,60,87,66,33,31
7241,45,62,17,14,12
7242,37,53,24,8,8
7243,37,46,7,4,4
7244,41,53,12,5,5
7245,49,65,14,11,11
7246,42,53,7,5,5
7247,39,47,9,7,3
7248,41,55,10,3,3
7249,42,56,17,11,11
7250,47,67,28,15,12
7251,40,43,1,0,0
7252,40,64,31,19,13
7253,39,51,11,7,6
7254,44,72,59,32,32
7255,49,58,9,5,4
7256,69,95,40,27,25
7257,37,48,8,3,3
7258,46,67,38,31,30
7259,44,61,23,11,11
7260,45,61,17,10,9
7261,42,62,41,23,19
7262,57,81,51,28,18
7263,99,136,107,51,48
7264,39,51,11,6,6
7265,44,57,21,10,9
7266,70,84,12,9,6
7267,39,49,4,2,1
7268,38,46,4,1,1
7269,40,49,7,5,5
7270,54,69,19,10,10
7271,41,54,19,11,8
7272,48,57,5,0,0
7273,69,93,54,33,32
7274,38,54,21,14,13
7275,41,59,22,9,7
7276,49,64,13,11,10
7277,46,61,19,15,12
7278,42,58,18,9,7
7279,40,53,17,8,8
7280,52,71,23,17,15
7281,46,54,13,5,5
7282,36,47,8,3,3
7283,39,50,16,5,4
7284,69,87,21,15,12
7285,40,56,20,9,9
7286,43,56,16,5,4
7287,43,62,29,18,18
7288,45,60,14,8,8
7289,57,72,19,13,12
7290,38,47,6,2,2
7291,39,59,38,22,18
7292,50,62,16,11,11
7293,68,79,18,8,8
7294,57,73,19,9,8
7295,43,67,34,26,25
7296,42,56,15,8,7
7297,39,61,46,19,17
7298,41,54,23,4,4
7299,41,58,19,7,6
7300,41,53,21,15,15
7301,40,50,7,5,4
7302,41,57,18,11,11
7303,46,57,22,10,9
7304,45,53,6,4,4
7305,38,53,17,8,8
7306,36,48,14,7,7
7307,37,47,6,4,3
7308,40,65,36,26,26
7309,41,60,21,18,17
7310,47,61,14,7,6
7311,41,45,1,0,0
7312,105,47,0,0,0
7313,43,52,12,6,6
7314,43,53,8,4,3
7315,50,64,10,7,6
7316,39,50,5,3,3
7317,67,92,65,38,36
7318,55,70,20,10,9
7319,76,102,46,24,23
7320,38,58,13,7,7
7321,39,48,5,3,3
7322,58,79,47,24,24
7323,45,60,20,12,8
7324,61,78,30,18,17
7325,43,50,5,1,1
7326,41,50,6,3,3
7327,39,51,10,1,1
7328,59,71,13,7,7
7329,59,71,13,8,6
7330,40,50,5,2,2
7331,41,50,4,2,2
7332,49,88,93,64,58
7333,45,73,48,34,32
7334,43,63,25,10,9
7335,53,69,16,7,7
7336,53,69,16,7,7
7337,45,62,26,17,15
7338,41,50,11,8,7
7339,46,52,7,4,4
7340,46,60,20,7,7
7341,60,78,21,15,12
7342,44,55,9,8,6
7343,44,53,6,3,3
7344,39,51,11,10,10
7345,38,49,5,2,2
7346,58,78,33,16,14
7347,40,56,20,9,9
7348,60,83,42,27,23
7349,43,51,11,5,5
7350,45,62,28,17,16
7351,47,59,12,8,8
7352,42,51,6,3,3
7353,49,67,19,12,9
7354,93,130,128,79,73
7355,45,53,8,6,6
7356,49,71,29,21,16
7357,37,56,25,18,15
7358,60,78,35,21,20
7359,38,49,7,2,2
7360,44,58,18,11,9
7361,76,92,17,15,13
7362,38,44,5,2,2
7363,39,43,4,2,2
7364,36,43,4,2,2
7365,45,51,6,2,2
7366,35,43,2,0,0
7367,44,54,12,8,8
7368,42,51,12,8,8
7369,48,62,14,10,9
7370,49,64,15,10,9
7371,61,88,54,41,34
7372,41,56,17,8,7
7373,41,58,24,9,9
7374,39,52,14,6,6
7375,46,60,17,11,9
7376,45,65,40,26,24
7377,43,58,18,10,8
7378,88,121,64,42,39
7379,43,58,16,8,7
7380,36,47,12,4,3
7381,44,65,25,11,11
7382,48,70,37,25,24
7383,38,44,5,2,2
7384,45,56,8,5,5
7385,37,42,2,0,0
7386,46,66,60,21,21
7387,39,48,5,4,4
7388,50,66,11,8,8
7389,42,62,36,16,13
7390,39,59,22,13,11
7391,45,61,24,12,11
7392,40,53,11,9,7
7393,42,50,12,7,7
7394,47,57,14,7,5
7395,40,55,23,16,15
7396,42,48,3,2,2
7397,40,52,16,8,8
7398,44,58,14,6,5
7399,46,63,28,15,12
7400,57,70,16,10,9
